"Name","Monthly Rent"
"Description","The monthly rent (in dollars) agreed to or contracted for, regardless of any furnishings, utilities, fees, meals, or services that may be included.&nbsp;"
"Source Notes","U.S. Census Bureau, American Community Survey 5-Year Estimates, Table B25056 (2009-2020);&nbsp; retrieved from <a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a><a href=""http://factfinder2.census.gov/"" target=""_blank""></a>."
"Notes","Percents refer to the percent of all occupied rental units."

Location,Rent Level,TimeFrame,DataFormat,Data,Fips
Central Harlem,"$1,000 to $1,499",2019,Percent,0.21363,110
East Harlem,"$1,000 to $1,499",2019,Percent,0.18409,111
Washington Heights,"$1,000 to $1,499",2019,Percent,0.30636,112
Mott Haven,"$1,000 to $1,499",2019,Percent,0.28164,201
Hunts Point,"$1,000 to $1,499",2019,Percent,0.28164,202
Morrisania,"$1,000 to $1,499",2019,Percent,0.32748,203
Concourse/Highbridge,"$1,000 to $1,499",2019,Percent,0.44147,204
University Heights,"$1,000 to $1,499",2019,Percent,0.42928,205
East Tremont,"$1,000 to $1,499",2019,Percent,0.32748,206
Bedford Park,"$1,000 to $1,499",2019,Percent,0.504,207
Riverdale,"$1,000 to $1,499",2019,Percent,0.44496,208
Unionport/Soundview,"$1,000 to $1,499",2019,Percent,0.42855,209
Throgs Neck,"$1,000 to $1,499",2019,Percent,0.39389,210
Pelham Parkway,"$1,000 to $1,499",2019,Percent,0.47713,211
Williamsbridge,"$1,000 to $1,499",2019,Percent,0.42735,212
Williamsburg/Greenpoint,"$1,000 to $1,499",2019,Percent,0.14637,301
Fort Greene/Brooklyn Hts,"$1,000 to $1,499",2019,Percent,0.11175,302
Bedford Stuyvesant,"$1,000 to $1,499",2019,Percent,0.21465,303
Bushwick,"$1,000 to $1,499",2019,Percent,0.24611,304
East New York,"$1,000 to $1,499",2019,Percent,0.33133,305
Park Slope,"$1,000 to $1,499",2019,Percent,0.11519,306
Sunset Park,"$1,000 to $1,499",2019,Percent,0.33759,307
Crown Heights North,"$1,000 to $1,499",2019,Percent,0.2544,308
Crown Heights South,"$1,000 to $1,499",2019,Percent,0.40146,309
Bay Ridge,"$1,000 to $1,499",2019,Percent,0.432,310
Bensonhurst,"$1,000 to $1,499",2019,Percent,0.49199,311
Borough Park,"$1,000 to $1,499",2019,Percent,0.39356,312
Coney Island,"$1,000 to $1,499",2019,Percent,0.29551,313
Flatbush/Midwood,"$1,000 to $1,499",2019,Percent,0.47021,314
Sheepshead Bay,"$1,000 to $1,499",2019,Percent,0.39153,315
Brownsville,"$1,000 to $1,499",2019,Percent,0.25959,316
East Flatbush,"$1,000 to $1,499",2019,Percent,0.49551,317
Canarsie,"$1,000 to $1,499",2019,Percent,0.37773,318
Astoria,"$1,000 to $1,499",2019,Percent,0.21867,401
Sunnyside/Woodside,"$1,000 to $1,499",2019,Percent,0.31364,402
Jackson Heights,"$1,000 to $1,499",2019,Percent,0.40781,403
Elmhurst/Corona,"$1,000 to $1,499",2019,Percent,0.349,404
Ridgewood/Glendale,"$1,000 to $1,499",2019,Percent,0.38841,405
Rego Park/Forest Hills,"$1,000 to $1,499",2019,Percent,0.26146,406
Flushing,"$1,000 to $1,499",2019,Percent,0.33944,407
Fresh Meadows/Briarwood,"$1,000 to $1,499",2019,Percent,0.34928,408
Woodhaven,"$1,000 to $1,499",2019,Percent,0.40155,409
Howard Beach,"$1,000 to $1,499",2019,Percent,0.38943,410
Bayside,"$1,000 to $1,499",2019,Percent,0.2428,411
Jamaica/St. Albans,"$1,000 to $1,499",2019,Percent,0.4133,412
Queens Village,"$1,000 to $1,499",2019,Percent,0.33951,413
The Rockaways,"$1,000 to $1,499",2019,Percent,0.3523,414
St. George,"$1,000 to $1,499",2019,Percent,0.37174,501
South Beach,"$1,000 to $1,499",2019,Percent,0.3649,502
Tottenville,"$1,000 to $1,499",2019,Percent,0.41007,503
Bronx,"$1,000 to $1,499",2019,Percent,0.40933,36005
Brooklyn,"$1,000 to $1,499",2019,Percent,0.31033,36047
Manhattan,"$1,000 to $1,499",2019,Percent,0.1592,36061
Queens,"$1,000 to $1,499",2019,Percent,0.33587,36081
Staten Island,"$1,000 to $1,499",2019,Percent,0.37755,36085
New York City,"$1,000 to $1,499",2019,Percent,0.2946,3651000
Battery Park/Tribeca,Under $500,2020,Number,1048.78251,101
Greenwich Village,Under $500,2020,Number,1548.21749,102
Lower East Side,Under $500,2020,Number,14158,103
Chelsea/Clinton,Under $500,2020,Number,3959.37557,104
Midtown Business District,Under $500,2020,Number,1981.62443,105
Murray Hill/Stuyvesant,Under $500,2020,Number,1385,106
Upper West Side,Under $500,2020,Number,4873,107
Upper East Side,Under $500,2020,Number,1415,108
Manhattanville,Under $500,2020,Number,5172,109
Central Harlem,Under $500,2020,Number,8721,110
East Harlem,Under $500,2020,Number,14171,111
Washington Heights,Under $500,2020,Number,7162,112
Mott Haven,Under $500,2020,Number,8992.28567,201
Hunts Point,Under $500,2020,Number,5134.71433,202
Morrisania,Under $500,2020,Number,6480.57077,203
Concourse/Highbridge,Under $500,2020,Number,7912,204
University Heights,Under $500,2020,Number,7391,205
East Tremont,Under $500,2020,Number,6765.42923,206
Bedford Park,Under $500,2020,Number,4737,207
Riverdale,Under $500,2020,Number,2155,208
Unionport/Soundview,Under $500,2020,Number,8232,209
Throgs Neck,Under $500,2020,Number,3147,210
Pelham Parkway,Under $500,2020,Number,3099,211
Williamsbridge,Under $500,2020,Number,3427,212
Williamsburg/Greenpoint,Under $500,2020,Number,5876,301
Fort Greene/Brooklyn Hts,Under $500,2020,Number,4656,302
Bedford Stuyvesant,Under $500,2020,Number,7212,303
Bushwick,Under $500,2020,Number,5063,304
East New York,Under $500,2020,Number,8497,305
Park Slope,Under $500,2020,Number,2410,306
Sunset Park,Under $500,2020,Number,2162,307
Crown Heights North,Under $500,2020,Number,5059,308
Crown Heights South,Under $500,2020,Number,2123,309
Bay Ridge,Under $500,2020,Number,993,310
Bensonhurst,Under $500,2020,Number,1866,311
Borough Park,Under $500,2020,Number,1550,312
Coney Island,Under $500,2020,Number,7967,313
Flatbush/Midwood,Under $500,2020,Number,2416,314
Sheepshead Bay,Under $500,2020,Number,2740,315
Brownsville,Under $500,2020,Number,10579,316
East Flatbush,Under $500,2020,Number,1632,317
Canarsie,Under $500,2020,Number,2901,318
Astoria,Under $500,2020,Number,5323,401
Sunnyside/Woodside,Under $500,2020,Number,605,402
Jackson Heights,Under $500,2020,Number,711,403
Elmhurst/Corona,Under $500,2020,Number,1530,404
Ridgewood/Glendale,Under $500,2020,Number,587,405
Rego Park/Forest Hills,Under $500,2020,Number,725,406
Flushing,Under $500,2020,Number,1719,407
Fresh Meadows/Briarwood,Under $500,2020,Number,1753,408
Woodhaven,Under $500,2020,Number,453,409
Howard Beach,Under $500,2020,Number,270,410
Bayside,Under $500,2020,Number,80,411
Jamaica/St. Albans,Under $500,2020,Number,2991,412
Queens Village,Under $500,2020,Number,770,413
The Rockaways,Under $500,2020,Number,4713,414
St. George,Under $500,2020,Number,4710,501
South Beach,Under $500,2020,Number,1635,502
Tottenville,Under $500,2020,Number,713,503
Bronx,Under $500,2020,Number,67473,36005
Brooklyn,Under $500,2020,Number,75702,36047
Manhattan,Under $500,2020,Number,65595,36061
Queens,Under $500,2020,Number,22230,36081
Staten Island,Under $500,2020,Number,7058,36085
New York City,Under $500,2020,Number,238058,3651000
Battery Park/Tribeca,$500 to $999,2020,Number,2223.16046,101
Greenwich Village,$500 to $999,2020,Number,3281.83954,102
Lower East Side,$500 to $999,2020,Number,15499,103
Chelsea/Clinton,$500 to $999,2020,Number,7821.44954,104
Midtown Business District,$500 to $999,2020,Number,3914.55046,105
Murray Hill/Stuyvesant,$500 to $999,2020,Number,2803,106
Upper West Side,$500 to $999,2020,Number,8569,107
Upper East Side,$500 to $999,2020,Number,5282,108
Manhattanville,$500 to $999,2020,Number,7995,109
Central Harlem,$500 to $999,2020,Number,13158,110
East Harlem,$500 to $999,2020,Number,10912,111
Washington Heights,$500 to $999,2020,Number,14437,112
Mott Haven,$500 to $999,2020,Number,8609.09349,201
Hunts Point,$500 to $999,2020,Number,4915.90651,202
Morrisania,$500 to $999,2020,Number,7311.31281,203
Concourse/Highbridge,$500 to $999,2020,Number,12486,204
University Heights,$500 to $999,2020,Number,9721,205
East Tremont,$500 to $999,2020,Number,7632.68719,206
Bedford Park,$500 to $999,2020,Number,8506,207
Riverdale,$500 to $999,2020,Number,4023,208
Unionport/Soundview,$500 to $999,2020,Number,9894,209
Throgs Neck,$500 to $999,2020,Number,5438,210
Pelham Parkway,$500 to $999,2020,Number,4831,211
Williamsbridge,$500 to $999,2020,Number,5314,212
Williamsburg/Greenpoint,$500 to $999,2020,Number,7887,301
Fort Greene/Brooklyn Hts,$500 to $999,2020,Number,6174,302
Bedford Stuyvesant,$500 to $999,2020,Number,7736,303
Bushwick,$500 to $999,2020,Number,6529,304
East New York,$500 to $999,2020,Number,8203,305
Park Slope,$500 to $999,2020,Number,2704,306
Sunset Park,$500 to $999,2020,Number,4692,307
Crown Heights North,$500 to $999,2020,Number,9475,308
Crown Heights South,$500 to $999,2020,Number,6430,309
Bay Ridge,$500 to $999,2020,Number,2651,310
Bensonhurst,$500 to $999,2020,Number,5335,311
Borough Park,$500 to $999,2020,Number,3908,312
Coney Island,$500 to $999,2020,Number,6774,313
Flatbush/Midwood,$500 to $999,2020,Number,6249,314
Sheepshead Bay,$500 to $999,2020,Number,4863,315
Brownsville,$500 to $999,2020,Number,9597,316
East Flatbush,$500 to $999,2020,Number,5825,317
Canarsie,$500 to $999,2020,Number,4039,318
Astoria,$500 to $999,2020,Number,5919,401
Sunnyside/Woodside,$500 to $999,2020,Number,3764,402
Jackson Heights,$500 to $999,2020,Number,3536,403
Elmhurst/Corona,$500 to $999,2020,Number,4014,404
Ridgewood/Glendale,$500 to $999,2020,Number,3923,405
Rego Park/Forest Hills,$500 to $999,2020,Number,2433,406
Flushing,$500 to $999,2020,Number,6142,407
Fresh Meadows/Briarwood,$500 to $999,2020,Number,3321,408
Woodhaven,$500 to $999,2020,Number,2316,409
Howard Beach,$500 to $999,2020,Number,1287,410
Bayside,$500 to $999,2020,Number,919,411
Jamaica/St. Albans,$500 to $999,2020,Number,7623,412
Queens Village,$500 to $999,2020,Number,1996,413
The Rockaways,$500 to $999,2020,Number,5414,414
St. George,$500 to $999,2020,Number,4503,501
South Beach,$500 to $999,2020,Number,2434,502
Tottenville,$500 to $999,2020,Number,1888,503
Bronx,$500 to $999,2020,Number,88682,36005
Brooklyn,$500 to $999,2020,Number,109071,36047
Manhattan,$500 to $999,2020,Number,95896,36061
Queens,$500 to $999,2020,Number,52603,36081
Staten Island,$500 to $999,2020,Number,8825,36085
New York City,$500 to $999,2020,Number,355077,3651000
Battery Park/Tribeca,"$1,000 to $1,499",2020,Number,1922.29678,101
Greenwich Village,"$1,000 to $1,499",2020,Number,2837.70322,102
Lower East Side,"$1,000 to $1,499",2020,Number,9860,103
Chelsea/Clinton,"$1,000 to $1,499",2020,Number,5228.29513,104
Midtown Business District,"$1,000 to $1,499",2020,Number,2616.70487,105
Murray Hill/Stuyvesant,"$1,000 to $1,499",2020,Number,5363,106
Upper West Side,"$1,000 to $1,499",2020,Number,7915,107
Upper East Side,"$1,000 to $1,499",2020,Number,6966,108
Manhattanville,"$1,000 to $1,499",2020,Number,8679,109
Central Harlem,"$1,000 to $1,499",2020,Number,9888,110
East Harlem,"$1,000 to $1,499",2020,Number,8960,111
Washington Heights,"$1,000 to $1,499",2020,Number,21265,112
Mott Haven,"$1,000 to $1,499",2020,Number,8928.63248,201
Hunts Point,"$1,000 to $1,499",2020,Number,5098.36752,202
Morrisania,"$1,000 to $1,499",2020,Number,8992.3668,203
Concourse/Highbridge,"$1,000 to $1,499",2020,Number,19417,204
University Heights,"$1,000 to $1,499",2020,Number,18304,205
East Tremont,"$1,000 to $1,499",2020,Number,9387.6332,206
Bedford Park,"$1,000 to $1,499",2020,Number,20538,207
Riverdale,"$1,000 to $1,499",2020,Number,12109,208
Unionport/Soundview,"$1,000 to $1,499",2020,Number,20580,209
Throgs Neck,"$1,000 to $1,499",2020,Number,9301,210
Pelham Parkway,"$1,000 to $1,499",2020,Number,13515,211
Williamsbridge,"$1,000 to $1,499",2020,Number,12446,212
Williamsburg/Greenpoint,"$1,000 to $1,499",2020,Number,8415,301
Fort Greene/Brooklyn Hts,"$1,000 to $1,499",2020,Number,4739,302
Bedford Stuyvesant,"$1,000 to $1,499",2020,Number,8968,303
Bushwick,"$1,000 to $1,499",2020,Number,9200,304
East New York,"$1,000 to $1,499",2020,Number,13871,305
Park Slope,"$1,000 to $1,499",2020,Number,3221,306
Sunset Park,"$1,000 to $1,499",2020,Number,9622,307
Crown Heights North,"$1,000 to $1,499",2020,Number,10910,308
Crown Heights South,"$1,000 to $1,499",2020,Number,13189,309
Bay Ridge,"$1,000 to $1,499",2020,Number,10708,310
Bensonhurst,"$1,000 to $1,499",2020,Number,17531,311
Borough Park,"$1,000 to $1,499",2020,Number,9798,312
Coney Island,"$1,000 to $1,499",2020,Number,9068,313
Flatbush/Midwood,"$1,000 to $1,499",2020,Number,18479,314
Sheepshead Bay,"$1,000 to $1,499",2020,Number,10780,315
Brownsville,"$1,000 to $1,499",2020,Number,9844,316
East Flatbush,"$1,000 to $1,499",2020,Number,14301,317
Canarsie,"$1,000 to $1,499",2020,Number,9854,318
Astoria,"$1,000 to $1,499",2020,Number,11135,401
Sunnyside/Woodside,"$1,000 to $1,499",2020,Number,10767,402
Jackson Heights,"$1,000 to $1,499",2020,Number,11674,403
Elmhurst/Corona,"$1,000 to $1,499",2020,Number,9962,404
Ridgewood/Glendale,"$1,000 to $1,499",2020,Number,12334,405
Rego Park/Forest Hills,"$1,000 to $1,499",2020,Number,5988,406
Flushing,"$1,000 to $1,499",2020,Number,13000,407
Fresh Meadows/Briarwood,"$1,000 to $1,499",2020,Number,9619,408
Woodhaven,"$1,000 to $1,499",2020,Number,8357,409
Howard Beach,"$1,000 to $1,499",2020,Number,4331,410
Bayside,"$1,000 to $1,499",2020,Number,2562,411
Jamaica/St. Albans,"$1,000 to $1,499",2020,Number,13374,412
Queens Village,"$1,000 to $1,499",2020,Number,4540,413
The Rockaways,"$1,000 to $1,499",2020,Number,8748,414
St. George,"$1,000 to $1,499",2020,Number,9481,501
South Beach,"$1,000 to $1,499",2020,Number,4141,502
Tottenville,"$1,000 to $1,499",2020,Number,4050,503
Bronx,"$1,000 to $1,499",2020,Number,158617,36005
Brooklyn,"$1,000 to $1,499",2020,Number,192498,36047
Manhattan,"$1,000 to $1,499",2020,Number,91501,36061
Queens,"$1,000 to $1,499",2020,Number,126391,36081
Staten Island,"$1,000 to $1,499",2020,Number,17672,36085
New York City,"$1,000 to $1,499",2020,Number,586679,3651000
Battery Park/Tribeca,"$1,500 to $1,999",2020,Number,1765.20152,101
Greenwich Village,"$1,500 to $1,999",2020,Number,2605.79848,102
Lower East Side,"$1,500 to $1,999",2020,Number,6040,103
Chelsea/Clinton,"$1,500 to $1,999",2020,Number,4256.61198,104
Midtown Business District,"$1,500 to $1,999",2020,Number,2130.38802,105
Murray Hill/Stuyvesant,"$1,500 to $1,999",2020,Number,8188,106
Upper West Side,"$1,500 to $1,999",2020,Number,5901,107
Upper East Side,"$1,500 to $1,999",2020,Number,11605,108
Manhattanville,"$1,500 to $1,999",2020,Number,6283,109
Central Harlem,"$1,500 to $1,999",2020,Number,7064,110
East Harlem,"$1,500 to $1,999",2020,Number,5337,111
Washington Heights,"$1,500 to $1,999",2020,Number,14424,112
Mott Haven,"$1,500 to $1,999",2020,Number,3237.40107,201
Hunts Point,"$1,500 to $1,999",2020,Number,1848.59893,202
Morrisania,"$1,500 to $1,999",2020,Number,3062.68858,203
Concourse/Highbridge,"$1,500 to $1,999",2020,Number,5825,204
University Heights,"$1,500 to $1,999",2020,Number,6039,205
East Tremont,"$1,500 to $1,999",2020,Number,3197.31142,206
Bedford Park,"$1,500 to $1,999",2020,Number,7117,207
Riverdale,"$1,500 to $1,999",2020,Number,6192,208
Unionport/Soundview,"$1,500 to $1,999",2020,Number,9759,209
Throgs Neck,"$1,500 to $1,999",2020,Number,5161,210
Pelham Parkway,"$1,500 to $1,999",2020,Number,7299,211
Williamsbridge,"$1,500 to $1,999",2020,Number,8063,212
Williamsburg/Greenpoint,"$1,500 to $1,999",2020,Number,7222,301
Fort Greene/Brooklyn Hts,"$1,500 to $1,999",2020,Number,4594,302
Bedford Stuyvesant,"$1,500 to $1,999",2020,Number,7385,303
Bushwick,"$1,500 to $1,999",2020,Number,7794,304
East New York,"$1,500 to $1,999",2020,Number,9622,305
Park Slope,"$1,500 to $1,999",2020,Number,4446,306
Sunset Park,"$1,500 to $1,999",2020,Number,8392,307
Crown Heights North,"$1,500 to $1,999",2020,Number,8871,308
Crown Heights South,"$1,500 to $1,999",2020,Number,8443,309
Bay Ridge,"$1,500 to $1,999",2020,Number,8936,310
Bensonhurst,"$1,500 to $1,999",2020,Number,11105,311
Borough Park,"$1,500 to $1,999",2020,Number,8374,312
Coney Island,"$1,500 to $1,999",2020,Number,5356,313
Flatbush/Midwood,"$1,500 to $1,999",2020,Number,10830,314
Sheepshead Bay,"$1,500 to $1,999",2020,Number,7564,315
Brownsville,"$1,500 to $1,999",2020,Number,5836,316
East Flatbush,"$1,500 to $1,999",2020,Number,7369,317
Canarsie,"$1,500 to $1,999",2020,Number,8870,318
Astoria,"$1,500 to $1,999",2020,Number,18070,401
Sunnyside/Woodside,"$1,500 to $1,999",2020,Number,10449,402
Jackson Heights,"$1,500 to $1,999",2020,Number,10907,403
Elmhurst/Corona,"$1,500 to $1,999",2020,Number,10727,404
Ridgewood/Glendale,"$1,500 to $1,999",2020,Number,12648,405
Rego Park/Forest Hills,"$1,500 to $1,999",2020,Number,9613,406
Flushing,"$1,500 to $1,999",2020,Number,14664,407
Fresh Meadows/Briarwood,"$1,500 to $1,999",2020,Number,9424,408
Woodhaven,"$1,500 to $1,999",2020,Number,8004,409
Howard Beach,"$1,500 to $1,999",2020,Number,4670,410
Bayside,"$1,500 to $1,999",2020,Number,4464,411
Jamaica/St. Albans,"$1,500 to $1,999",2020,Number,9196,412
Queens Village,"$1,500 to $1,999",2020,Number,5492,413
The Rockaways,"$1,500 to $1,999",2020,Number,5824,414
St. George,"$1,500 to $1,999",2020,Number,5741,501
South Beach,"$1,500 to $1,999",2020,Number,3217,502
Tottenville,"$1,500 to $1,999",2020,Number,2135,503
Bronx,"$1,500 to $1,999",2020,Number,66801,36005
Brooklyn,"$1,500 to $1,999",2020,Number,141009,36047
Manhattan,"$1,500 to $1,999",2020,Number,75600,36061
Queens,"$1,500 to $1,999",2020,Number,134152,36081
Staten Island,"$1,500 to $1,999",2020,Number,11093,36085
New York City,"$1,500 to $1,999",2020,Number,428655,3651000
Battery Park/Tribeca,"$2,000 or more",2020,Number,14848.12725,101
Greenwich Village,"$2,000 or more",2020,Number,21918.87275,102
Lower East Side,"$2,000 or more",2020,Number,16040,103
Chelsea/Clinton,"$2,000 or more",2020,Number,24349.39336,104
Midtown Business District,"$2,000 or more",2020,Number,12186.60664,105
Murray Hill/Stuyvesant,"$2,000 or more",2020,Number,34867,106
Upper West Side,"$2,000 or more",2020,Number,33272,107
Upper East Side,"$2,000 or more",2020,Number,42978,108
Manhattanville,"$2,000 or more",2020,Number,9907,109
Central Harlem,"$2,000 or more",2020,Number,9181,110
East Harlem,"$2,000 or more",2020,Number,6871,111
Washington Heights,"$2,000 or more",2020,Number,9806,112
Mott Haven,"$2,000 or more",2020,Number,1011.44913,201
Hunts Point,"$2,000 or more",2020,Number,577.55087,202
Morrisania,"$2,000 or more",2020,Number,625.7474,203
Concourse/Highbridge,"$2,000 or more",2020,Number,819,204
University Heights,"$2,000 or more",2020,Number,1373,205
East Tremont,"$2,000 or more",2020,Number,653.2526,206
Bedford Park,"$2,000 or more",2020,Number,1418,207
Riverdale,"$2,000 or more",2020,Number,3493,208
Unionport/Soundview,"$2,000 or more",2020,Number,1564,209
Throgs Neck,"$2,000 or more",2020,Number,1682,210
Pelham Parkway,"$2,000 or more",2020,Number,2216,211
Williamsbridge,"$2,000 or more",2020,Number,1526,212
Williamsburg/Greenpoint,"$2,000 or more",2020,Number,25534,301
Fort Greene/Brooklyn Hts,"$2,000 or more",2020,Number,22803,302
Bedford Stuyvesant,"$2,000 or more",2020,Number,11238,303
Bushwick,"$2,000 or more",2020,Number,12809,304
East New York,"$2,000 or more",2020,Number,2941,305
Park Slope,"$2,000 or more",2020,Number,17221,306
Sunset Park,"$2,000 or more",2020,Number,6446,307
Crown Heights North,"$2,000 or more",2020,Number,10451,308
Crown Heights South,"$2,000 or more",2020,Number,5044,309
Bay Ridge,"$2,000 or more",2020,Number,3388,310
Bensonhurst,"$2,000 or more",2020,Number,2492,311
Borough Park,"$2,000 or more",2020,Number,4043,312
Coney Island,"$2,000 or more",2020,Number,2246,313
Flatbush/Midwood,"$2,000 or more",2020,Number,5306,314
Sheepshead Bay,"$2,000 or more",2020,Number,3424,315
Brownsville,"$2,000 or more",2020,Number,2235,316
East Flatbush,"$2,000 or more",2020,Number,2180,317
Canarsie,"$2,000 or more",2020,Number,2322,318
Astoria,"$2,000 or more",2020,Number,16806,401
Sunnyside/Woodside,"$2,000 or more",2020,Number,12160,402
